Period,Return
2022-11,-0.044000000000000004
2022-12,0.0246
2023-01,0.0121
2023-02,0.0045000000000000005
2023-03,-0.0473
2023-04,0.020099999999999996
2023-05,0.0187
2023-06,-0.011000000000000001
2023-07,-0.0043
2023-08,0.0079
2023-09,0.0159
2023-10,-0.0013
2023-11,-0.0406
2023-12,0.0123
2024-01,-0.0072
2024-02,-0.009300000000000001
2024-03,0.031
2024-04,0.0337
2024-05,-0.020099999999999996
2024-06,0.0159
2024-07,-0.014199999999999999
2024-08,0.0019
2024-09,0.0241
2024-10,-0.0064
2024-11,0.0564
2024-12,0.028300000000000002
2025-01,0.0045000000000000005
2025-02,0.0049
2025-03,-0.0276
2025-04,-0.024399999999999998
2025-05,-0.013500000000000002
2025-06,0.030299999999999997
2025-07,0.0282
2025-08,0.0159
2025-09,0.0405
2025-10,0.0526
2025-11,0.0074
2025-12,0.0171
2026-01,0.037599999999999995
2026-02,0.023799999999999998
2026-03,-0.018600000000000002
2026-04,0.0455
